CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
110839339.0,4.035144,4.02,0.0141421356237309,0.0941,0.07,1.3877787807814457e-17,9.21,9.19,0.014142135623731403,0.64,0.67,0.017078251276599343,2.6357092581826174,bessel,n1,f04,
315198039.0,3.896914,3.92,0.014142135623730961,0.0758,0.06,6.938893903907228e-18,6.92,6.94,0.014142135623730899,0.0,0.02,0.0047140452079103175,593.1690926589511,bessel,n1,f04,
315211361.0,1.900078,1.88,0.017078251276599347,0.1383,0.12,2.7755575615628914e-17,6.34,6.32,0.014142135623730899,0.44,0.46,1.6653345369377348e-16,116.94894932781443,bessel,n1,f04,
315239728.0,9.243751,9.26,0.014142135623730649,0.0801,0.06,6.938893903907228e-18,35.22,35.25,0.017078251276598705,0.0,0.02,0.004714045207910317,278.6217517720743,bessel,n1,f04,
652180991.0,5.208129,5.19,0.0141421356237309,0.0585,0.05,1.3877787807814457e-17,5.65,5.63,0.014142135623731027,0.67,0.7,0.0170782512765993,4.094608200568488,bessel,n1,f04,
100725706.0,13.24016,13.22,0.014142135623730649,0.1483,0.13,0.004330127018922197,22.36,22.34,0.017078251276599225,0.92,0.94,0.008291561975888465,6.986441269874056,bessel,n1,f05,
101086161.0,6.21238,6.19,0.0141421356237309,0.0892,0.07,1.3877787807814457e-17,11.93,11.91,0.014142135623730649,0.82,0.85,0.017078251276599298,5.031871795327214,bessel,n1,f05,
101368192.0,4.25667,4.24,0.0141421356237309,0.0661,0.05,1.3877787807814457e-17,8.23,8.21,0.014142135623730649,0.48,0.51,0.017078251276599333,9.967883857205068,bessel,n1,f05,
102671819.0,2.828042,2.85,0.014142135623730963,0.1309,0.11,0.0034992710611188244,7.81,7.82,0.014142135623731027,0.63,0.66,0.01807015805810504,2.5261805566152566,bessel,n1,f05,
102764809.0,4.037928,4.03,0.014142135623730899,0.1116,0.1,1.3877787807814457e-17,9.13,9.11,0.014142135623731403,0.74,0.77,0.0,32.24111965148497,bessel,n1,f05,
102890318.0,1.508956,1.49,0.017078251276599347,0.141,0.13,2.7755575615628914e-17,4.62,4.6,0.014142135623730899,0.51,0.54,2.220446049250313e-16,86.38114632942118,bessel,n1,f05,
102912369.0,9.201536,9.19,0.014142135623731402,0.1021,0.08,0.0,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,431.94632785185007,bessel,n1,f05,
